stamp_sec,source,seq_num,waypoint_idx,x,y,theta,image_path,curr_image_path,end_image_path,sys2_inference_ms,goal
1786399416.513659,sys1,141,0,0.072656,-0.003296,-0.006866,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_141.jpg,88.978,Move toward the grey cabinet
1786399416.513659,sys1,141,1,0.145313,-0.002197,-0.005554,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_141.jpg,88.978,Move toward the grey cabinet
1786399416.513659,sys1,141,2,0.221875,0.003540,-0.029288,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_141.jpg,88.978,Move toward the grey cabinet
1786399416.513659,sys1,141,3,0.290625,0.004736,-0.029410,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_141.jpg,88.978,Move toward the grey cabinet
1786399416.513659,sys1,141,4,0.360938,0.009766,0.012084,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_141.jpg,88.978,Move toward the grey cabinet
1786399416.513659,sys1,141,5,0.431250,0.006299,0.093841,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_141.jpg,88.978,Move toward the grey cabinet
1786399416.513659,sys1,141,6,0.496875,0.008984,0.110279,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_141.jpg,88.978,Move toward the grey cabinet
1786399416.513659,sys1,141,7,0.568750,0.010596,0.121447,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_141.jpg,88.978,Move toward the grey cabinet
1786399416.513659,sys2,141,0,0.362500,0.148438,-0.026630,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_142.jpg,83.776,Move toward the grey cabinet
1786399416.513659,sys2,141,1,0.212500,-0.042578,-0.088065,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_142.jpg,83.776,Move toward the grey cabinet
1786399416.513659,sys2,141,2,0.300000,-0.014648,0.126876,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_142.jpg,83.776,Move toward the grey cabinet
1786399416.513659,sys2,141,3,0.387500,-0.050781,0.212459,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_142.jpg,83.776,Move toward the grey cabinet
1786399416.513659,sys2,141,4,0.400000,0.050781,-0.876058,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_142.jpg,83.776,Move toward the grey cabinet
1786399416.513659,sys2,141,5,0.575000,0.019922,-0.268840,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_142.jpg,83.776,Move toward the grey cabinet
1786399416.513659,sys2,141,6,0.618750,0.025781,-0.115667,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_142.jpg,83.776,Move toward the grey cabinet
1786399416.513659,sys2,141,7,0.634375,0.006592,0.447734,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_141.jpg,data/images_20260811_080306/seq_142.jpg,83.776,Move toward the grey cabinet
1786399417.512864,sys1,147,0,0.069531,-0.008398,-0.029898,data/images_20260811_080306/seq_147.jpg,data/images_20260811_080306/seq_148.jpg,data/images_20260811_080306/seq_147.jpg,92.181,Move toward the grey cabinet
1786399417.512864,sys1,147,1,0.137500,-0.012891,0.001831,data/images_20260811_080306/seq_147.jpg,data/images_20260811_080306/seq_148.jpg,data/images_20260811_080306/seq_147.jpg,92.181,Move toward the grey cabinet
1786399417.512864,sys1,147,2,0.206250,-0.010205,-0.014525,data/images_20260811_080306/seq_147.jpg,data/images_20260811_080306/seq_148.jpg,data/images_20260811_080306/seq_147.jpg,92.181,Move toward the grey cabinet
1786399417.512864,sys1,147,3,0.271875,-0.009766,-0.023311,data/images_20260811_080306/seq_147.jpg,data/images_20260811_080306/seq_148.jpg,data/images_20260811_080306/seq_147.jpg,92.181,Move toward the grey cabinet
1786399417.512864,sys1,147,4,0.334375,-0.006348,-0.026605,data/images_20260811_080306/seq_147.jpg,data/images_20260811_080306/seq_148.jpg,data/images_20260811_080306/seq_147.jpg,92.181,Move toward the grey cabinet
1786399417.512864,sys1,147,5,0.400000,-0.011768,0.050007,data/images_20260811_080306/seq_147.jpg,data/images_20260811_080306/seq_148.jpg,data/images_20260811_080306/seq_147.jpg,92.181,Move toward the grey cabinet
1786399417.512864,sys1,147,6,0.462500,-0.008887,0.087034,data/images_20260811_080306/seq_147.jpg,data/images_20260811_080306/seq_148.jpg,data/images_20260811_080306/seq_147.jpg,92.181,Move toward the grey cabinet
1786399417.512864,sys1,147,7,0.528125,-0.009277,0.092869,data/images_20260811_080306/seq_147.jpg,data/images_20260811_080306/seq_148.jpg,data/images_20260811_080306/seq_147.jpg,92.181,Move toward the grey cabinet
1786399417.512864,sys2,147,0,0.220313,0.045898,-0.041901,data/images_20260811_080306/seq_147.jpg,data/images_20260811_080306/seq_147.jpg,data/images_20260811_080306/seq_147.jpg,92.181,Move toward the grey cabinet
1786399417.512864,sys2,147,1,0.118750,0.009424,-0.074372,data/images_20260811_080306/seq_147.jpg,data/images_20260811_080306/seq_147.jpg,data/images_20260811_080306/seq_147.jpg,92.181,Move toward the grey cabinet
1786399417.512864,sys2,147,2,0.142187,0.007715,-0.000671,data/images_20260811_080306/seq_147.jpg,data/images_20260811_080306/seq_147.jpg,data/images_20260811_080306/seq_147.jpg,92.181,Move toward the grey cabinet
1786399417.512864,sys2,147,3,0.267188,-0.005127,-0.014204,data/images_20260811_080306/seq_147.jpg,data/images_20260811_080306/seq_147.jpg,data/images_20260811_080306/seq_147.jpg,92.181,Move toward the grey cabinet
1786399417.512864,sys2,147,4,0.276562,-0.009473,0.001403,data/images_20260811_080306/seq_147.jpg,data/images_20260811_080306/seq_147.jpg,data/images_20260811_080306/seq_147.jpg,92.181,Move toward the grey cabinet
1786399417.512864,sys2,147,5,0.303125,-0.002820,-0.167735,data/images_20260811_080306/seq_147.jpg,data/images_20260811_080306/seq_147.jpg,data/images_20260811_080306/seq_147.jpg,92.181,Move toward the grey cabinet
1786399417.512864,sys2,147,6,0.276562,-0.039453,-0.262120,data/images_20260811_080306/seq_147.jpg,data/images_20260811_080306/seq_147.jpg,data/images_20260811_080306/seq_147.jpg,92.181,Move toward the grey cabinet
1786399417.512864,sys2,147,7,0.453125,-0.085156,-2.857046,data/images_20260811_080306/seq_147.jpg,data/images_20260811_080306/seq_147.jpg,data/images_20260811_080306/seq_147.jpg,92.181,Move toward the grey cabinet
1786399418.512877,sys1,154,0,0.073438,-0.003955,-0.029410,data/images_20260811_080306/seq_154.jpg,data/images_20260811_080306/seq_156.jpg,data/images_20260811_080306/seq_155.jpg,85.939,Move toward the grey cabinet
1786399418.512877,sys1,154,1,0.143750,-0.007666,-0.021969,data/images_20260811_080306/seq_154.jpg,data/images_20260811_080306/seq_156.jpg,data/images_20260811_080306/seq_155.jpg,85.939,Move toward the grey cabinet
1786399418.512877,sys1,154,2,0.220313,-0.004883,-0.059013,data/images_20260811_080306/seq_154.jpg,data/images_20260811_080306/seq_156.jpg,data/images_20260811_080306/seq_155.jpg,85.939,Move toward the grey cabinet
1786399418.512877,sys1,154,3,0.285938,-0.005811,-0.070471,data/images_20260811_080306/seq_154.jpg,data/images_20260811_080306/seq_156.jpg,data/images_20260811_080306/seq_155.jpg,85.939,Move toward the grey cabinet
1786399418.512877,sys1,154,4,0.354688,-0.002002,-0.024897,data/images_20260811_080306/seq_154.jpg,data/images_20260811_080306/seq_156.jpg,data/images_20260811_080306/seq_155.jpg,85.939,Move toward the grey cabinet
1786399418.512877,sys1,154,5,0.421875,-0.011377,0.088007,data/images_20260811_080306/seq_154.jpg,data/images_20260811_080306/seq_156.jpg,data/images_20260811_080306/seq_155.jpg,85.939,Move toward the grey cabinet
1786399418.512877,sys1,154,6,0.484375,-0.010352,0.112709,data/images_20260811_080306/seq_154.jpg,data/images_20260811_080306/seq_156.jpg,data/images_20260811_080306/seq_155.jpg,85.939,Move toward the grey cabinet
1786399418.512877,sys1,154,7,0.553125,-0.009131,0.152946,data/images_20260811_080306/seq_154.jpg,data/images_20260811_080306/seq_156.jpg,data/images_20260811_080306/seq_155.jpg,85.939,Move toward the grey cabinet
1786399418.512877,sys2,154,0,0.148438,0.056641,-0.049384,data/images_20260811_080306/seq_154.jpg,data/images_20260811_080306/seq_154.jpg,data/images_20260811_080306/seq_155.jpg,85.939,Move toward the grey cabinet
1786399418.512877,sys2,154,1,0.105469,0.019434,-0.045786,data/images_20260811_080306/seq_154.jpg,data/images_20260811_080306/seq_154.jpg,data/images_20260811_080306/seq_155.jpg,85.939,Move toward the grey cabinet
1786399418.512877,sys2,154,2,0.150000,-0.000291,0.007267,data/images_20260811_080306/seq_154.jpg,data/images_20260811_080306/seq_154.jpg,data/images_20260811_080306/seq_155.jpg,85.939,Move toward the grey cabinet
1786399418.512877,sys2,154,3,0.185938,-0.008789,0.032815,data/images_20260811_080306/seq_154.jpg,data/images_20260811_080306/seq_154.jpg,data/images_20260811_080306/seq_155.jpg,85.939,Move toward the grey cabinet
1786399418.512877,sys2,154,4,0.282813,0.004248,0.048113,data/images_20260811_080306/seq_154.jpg,data/images_20260811_080306/seq_154.jpg,data/images_20260811_080306/seq_155.jpg,85.939,Move toward the grey cabinet
1786399418.512877,sys2,154,5,0.359375,0.034766,0.096193,data/images_20260811_080306/seq_154.jpg,data/images_20260811_080306/seq_154.jpg,data/images_20260811_080306/seq_155.jpg,85.939,Move toward the grey cabinet
1786399418.512877,sys2,154,6,0.415625,0.027148,0.023433,data/images_20260811_080306/seq_154.jpg,data/images_20260811_080306/seq_154.jpg,data/images_20260811_080306/seq_155.jpg,85.939,Move toward the grey cabinet
1786399418.512877,sys2,154,7,0.496875,-0.007422,0.059157,data/images_20260811_080306/seq_154.jpg,data/images_20260811_080306/seq_154.jpg,data/images_20260811_080306/seq_155.jpg,85.939,Move toward the grey cabinet
1786399419.512879,sys1,162,0,0.070312,-0.006885,0.000216,data/images_20260811_080306/seq_162.jpg,data/images_20260811_080306/seq_163.jpg,data/images_20260811_080306/seq_162.jpg,93.745,Move toward the grey cabinet
1786399419.512879,sys1,162,1,0.137500,-0.007715,0.016112,data/images_20260811_080306/seq_162.jpg,data/images_20260811_080306/seq_163.jpg,data/images_20260811_080306/seq_162.jpg,93.745,Move toward the grey cabinet
1786399419.512879,sys1,162,2,0.204688,-0.003467,-0.000122,data/images_20260811_080306/seq_162.jpg,data/images_20260811_080306/seq_163.jpg,data/images_20260811_080306/seq_162.jpg,93.745,Move toward the grey cabinet
1786399419.512879,sys1,162,3,0.268750,-0.001245,-0.005371,data/images_20260811_080306/seq_162.jpg,data/images_20260811_080306/seq_163.jpg,data/images_20260811_080306/seq_162.jpg,93.745,Move toward the grey cabinet
1786399419.512879,sys1,162,4,0.331250,0.003735,-0.006592,data/images_20260811_080306/seq_162.jpg,data/images_20260811_080306/seq_163.jpg,data/images_20260811_080306/seq_162.jpg,93.745,Move toward the grey cabinet
1786399419.512879,sys1,162,5,0.396875,-0.000977,0.073397,data/images_20260811_080306/seq_162.jpg,data/images_20260811_080306/seq_163.jpg,data/images_20260811_080306/seq_162.jpg,93.745,Move toward the grey cabinet
1786399419.512879,sys1,162,6,0.459375,0.002661,0.110765,data/images_20260811_080306/seq_162.jpg,data/images_20260811_080306/seq_163.jpg,data/images_20260811_080306/seq_162.jpg,93.745,Move toward the grey cabinet
1786399419.512879,sys1,162,7,0.525000,0.003955,0.129198,data/images_20260811_080306/seq_162.jpg,data/images_20260811_080306/seq_163.jpg,data/images_20260811_080306/seq_162.jpg,93.745,Move toward the grey cabinet
1786399419.512879,sys2,162,0,0.148438,0.056641,-0.049384,data/images_20260811_080306/seq_162.jpg,data/images_20260811_080306/seq_162.jpg,data/images_20260811_080306/seq_162.jpg,93.745,Move toward the grey cabinet
1786399419.512879,sys2,162,1,0.105469,0.019434,-0.045786,data/images_20260811_080306/seq_162.jpg,data/images_20260811_080306/seq_162.jpg,data/images_20260811_080306/seq_162.jpg,93.745,Move toward the grey cabinet
1786399419.512879,sys2,162,2,0.150000,-0.000291,0.007267,data/images_20260811_080306/seq_162.jpg,data/images_20260811_080306/seq_162.jpg,data/images_20260811_080306/seq_162.jpg,93.745,Move toward the grey cabinet
1786399419.512879,sys2,162,3,0.185938,-0.008789,0.032815,data/images_20260811_080306/seq_162.jpg,data/images_20260811_080306/seq_162.jpg,data/images_20260811_080306/seq_162.jpg,93.745,Move toward the grey cabinet
1786399419.512879,sys2,162,4,0.282813,0.004248,0.048113,data/images_20260811_080306/seq_162.jpg,data/images_20260811_080306/seq_162.jpg,data/images_20260811_080306/seq_162.jpg,93.745,Move toward the grey cabinet
1786399419.512879,sys2,162,5,0.359375,0.034766,0.096193,data/images_20260811_080306/seq_162.jpg,data/images_20260811_080306/seq_162.jpg,data/images_20260811_080306/seq_162.jpg,93.745,Move toward the grey cabinet
1786399419.512879,sys2,162,6,0.415625,0.027148,0.023433,data/images_20260811_080306/seq_162.jpg,data/images_20260811_080306/seq_162.jpg,data/images_20260811_080306/seq_162.jpg,93.745,Move toward the grey cabinet
1786399419.512879,sys2,162,7,0.496875,-0.007422,0.059157,data/images_20260811_080306/seq_162.jpg,data/images_20260811_080306/seq_162.jpg,data/images_20260811_080306/seq_162.jpg,93.745,Move toward the grey cabinet
1786399420.512862,sys1,169,0,0.073438,-0.003955,-0.029410,data/images_20260811_080306/seq_169.jpg,data/images_20260811_080306/seq_170.jpg,data/images_20260811_080306/seq_169.jpg,88.689,Move toward the grey cabinet
1786399420.512862,sys1,169,1,0.143750,-0.007666,-0.021969,data/images_20260811_080306/seq_169.jpg,data/images_20260811_080306/seq_170.jpg,data/images_20260811_080306/seq_169.jpg,88.689,Move toward the grey cabinet
1786399420.512862,sys1,169,2,0.220313,-0.004883,-0.059013,data/images_20260811_080306/seq_169.jpg,data/images_20260811_080306/seq_170.jpg,data/images_20260811_080306/seq_169.jpg,88.689,Move toward the grey cabinet
1786399420.512862,sys1,169,3,0.285938,-0.005811,-0.070471,data/images_20260811_080306/seq_169.jpg,data/images_20260811_080306/seq_170.jpg,data/images_20260811_080306/seq_169.jpg,88.689,Move toward the grey cabinet
1786399420.512862,sys1,169,4,0.354688,-0.002002,-0.024897,data/images_20260811_080306/seq_169.jpg,data/images_20260811_080306/seq_170.jpg,data/images_20260811_080306/seq_169.jpg,88.689,Move toward the grey cabinet
1786399420.512862,sys1,169,5,0.421875,-0.011377,0.088007,data/images_20260811_080306/seq_169.jpg,data/images_20260811_080306/seq_170.jpg,data/images_20260811_080306/seq_169.jpg,88.689,Move toward the grey cabinet
1786399420.512862,sys1,169,6,0.484375,-0.010352,0.112709,data/images_20260811_080306/seq_169.jpg,data/images_20260811_080306/seq_170.jpg,data/images_20260811_080306/seq_169.jpg,88.689,Move toward the grey cabinet
1786399420.512862,sys1,169,7,0.553125,-0.009131,0.152946,data/images_20260811_080306/seq_169.jpg,data/images_20260811_080306/seq_170.jpg,data/images_20260811_080306/seq_169.jpg,88.689,Move toward the grey cabinet
1786399420.512862,sys2,169,0,0.148438,0.056641,-0.049384,data/images_20260811_080306/seq_169.jpg,data/images_20260811_080306/seq_169.jpg,data/images_20260811_080306/seq_169.jpg,88.689,Move toward the grey cabinet
1786399420.512862,sys2,169,1,0.105469,0.019434,-0.045786,data/images_20260811_080306/seq_169.jpg,data/images_20260811_080306/seq_169.jpg,data/images_20260811_080306/seq_169.jpg,88.689,Move toward the grey cabinet
1786399420.512862,sys2,169,2,0.150000,-0.000291,0.007267,data/images_20260811_080306/seq_169.jpg,data/images_20260811_080306/seq_169.jpg,data/images_20260811_080306/seq_169.jpg,88.689,Move toward the grey cabinet
1786399420.512862,sys2,169,3,0.185938,-0.008789,0.032815,data/images_20260811_080306/seq_169.jpg,data/images_20260811_080306/seq_169.jpg,data/images_20260811_080306/seq_169.jpg,88.689,Move toward the grey cabinet
1786399420.512862,sys2,169,4,0.282813,0.004248,0.048113,data/images_20260811_080306/seq_169.jpg,data/images_20260811_080306/seq_169.jpg,data/images_20260811_080306/seq_169.jpg,88.689,Move toward the grey cabinet
1786399420.512862,sys2,169,5,0.359375,0.034766,0.096193,data/images_20260811_080306/seq_169.jpg,data/images_20260811_080306/seq_169.jpg,data/images_20260811_080306/seq_169.jpg,88.689,Move toward the grey cabinet
1786399420.512862,sys2,169,6,0.415625,0.027148,0.023433,data/images_20260811_080306/seq_169.jpg,data/images_20260811_080306/seq_169.jpg,data/images_20260811_080306/seq_169.jpg,88.689,Move toward the grey cabinet
1786399420.512862,sys2,169,7,0.496875,-0.007422,0.059157,data/images_20260811_080306/seq_169.jpg,data/images_20260811_080306/seq_169.jpg,data/images_20260811_080306/seq_169.jpg,88.689,Move toward the grey cabinet
1786399421.512814,sys1,177,0,0.073438,-0.003955,-0.029410,data/images_20260811_080306/seq_177.jpg,data/images_20260811_080306/seq_178.jpg,data/images_20260811_080306/seq_177.jpg,100.708,Move toward the grey cabinet
1786399421.512814,sys1,177,1,0.143750,-0.007666,-0.021969,data/images_20260811_080306/seq_177.jpg,data/images_20260811_080306/seq_178.jpg,data/images_20260811_080306/seq_177.jpg,100.708,Move toward the grey cabinet
1786399421.512814,sys1,177,2,0.220313,-0.004883,-0.059013,data/images_20260811_080306/seq_177.jpg,data/images_20260811_080306/seq_178.jpg,data/images_20260811_080306/seq_177.jpg,100.708,Move toward the grey cabinet
1786399421.512814,sys1,177,3,0.285938,-0.005811,-0.070471,data/images_20260811_080306/seq_177.jpg,data/images_20260811_080306/seq_178.jpg,data/images_20260811_080306/seq_177.jpg,100.708,Move toward the grey cabinet
1786399421.512814,sys1,177,4,0.354688,-0.002002,-0.024897,data/images_20260811_080306/seq_177.jpg,data/images_20260811_080306/seq_178.jpg,data/images_20260811_080306/seq_177.jpg,100.708,Move toward the grey cabinet
1786399421.512814,sys1,177,5,0.421875,-0.011377,0.088007,data/images_20260811_080306/seq_177.jpg,data/images_20260811_080306/seq_178.jpg,data/images_20260811_080306/seq_177.jpg,100.708,Move toward the grey cabinet
1786399421.512814,sys1,177,6,0.484375,-0.010352,0.112709,data/images_20260811_080306/seq_177.jpg,data/images_20260811_080306/seq_178.jpg,data/images_20260811_080306/seq_177.jpg,100.708,Move toward the grey cabinet
1786399421.512814,sys1,177,7,0.553125,-0.009131,0.152946,data/images_20260811_080306/seq_177.jpg,data/images_20260811_080306/seq_178.jpg,data/images_20260811_080306/seq_177.jpg,100.708,Move toward the grey cabinet
1786399421.512814,sys2,178,0,0.148438,0.056641,-0.049384,data/images_20260811_080306/seq_178.jpg,data/images_20260811_080306/seq_178.jpg,data/images_20260811_080306/seq_178.jpg,84.402,Move toward the grey cabinet
1786399421.512814,sys2,178,1,0.105469,0.019434,-0.045786,data/images_20260811_080306/seq_178.jpg,data/images_20260811_080306/seq_178.jpg,data/images_20260811_080306/seq_178.jpg,84.402,Move toward the grey cabinet
1786399421.512814,sys2,178,2,0.150000,-0.000291,0.007267,data/images_20260811_080306/seq_178.jpg,data/images_20260811_080306/seq_178.jpg,data/images_20260811_080306/seq_178.jpg,84.402,Move toward the grey cabinet
1786399421.512814,sys2,178,3,0.185938,-0.008789,0.032815,data/images_20260811_080306/seq_178.jpg,data/images_20260811_080306/seq_178.jpg,data/images_20260811_080306/seq_178.jpg,84.402,Move toward the grey cabinet
1786399421.512814,sys2,178,4,0.282813,0.004248,0.048113,data/images_20260811_080306/seq_178.jpg,data/images_20260811_080306/seq_178.jpg,data/images_20260811_080306/seq_178.jpg,84.402,Move toward the grey cabinet
1786399421.512814,sys2,178,5,0.359375,0.034766,0.096193,data/images_20260811_080306/seq_178.jpg,data/images_20260811_080306/seq_178.jpg,data/images_20260811_080306/seq_178.jpg,84.402,Move toward the grey cabinet
1786399421.512814,sys2,178,6,0.415625,0.027148,0.023433,data/images_20260811_080306/seq_178.jpg,data/images_20260811_080306/seq_178.jpg,data/images_20260811_080306/seq_178.jpg,84.402,Move toward the grey cabinet
1786399421.512814,sys2,178,7,0.496875,-0.007422,0.059157,data/images_20260811_080306/seq_178.jpg,data/images_20260811_080306/seq_178.jpg,data/images_20260811_080306/seq_178.jpg,84.402,Move toward the grey cabinet
1786399422.513203,sys1,182,0,0.072656,-0.012061,-0.068520,data/images_20260811_080306/seq_182.jpg,data/images_20260811_080306/seq_183.jpg,data/images_20260811_080306/seq_182.jpg,94.056,Move toward the grey cabinet
1786399422.513203,sys1,182,1,0.144531,-0.022852,-0.101610,data/images_20260811_080306/seq_182.jpg,data/images_20260811_080306/seq_183.jpg,data/images_20260811_080306/seq_182.jpg,94.056,Move toward the grey cabinet
1786399422.513203,sys1,182,2,0.221875,-0.030664,-0.151981,data/images_20260811_080306/seq_182.jpg,data/images_20260811_080306/seq_183.jpg,data/images_20260811_080306/seq_182.jpg,94.056,Move toward the grey cabinet
1786399422.513203,sys1,182,3,0.290625,-0.042969,-0.150049,data/images_20260811_080306/seq_182.jpg,data/images_20260811_080306/seq_183.jpg,data/images_20260811_080306/seq_182.jpg,94.056,Move toward the grey cabinet
1786399422.513203,sys1,182,4,0.362500,-0.045313,-0.153911,data/images_20260811_080306/seq_182.jpg,data/images_20260811_080306/seq_183.jpg,data/images_20260811_080306/seq_182.jpg,94.056,Move toward the grey cabinet
1786399422.513203,sys1,182,5,0.431250,-0.063281,-0.099669,data/images_20260811_080306/seq_182.jpg,data/images_20260811_080306/seq_183.jpg,data/images_20260811_080306/seq_182.jpg,94.056,Move toward the grey cabinet
1786399422.513203,sys1,182,6,0.493750,-0.073828,-0.080707,data/images_20260811_080306/seq_182.jpg,data/images_20260811_080306/seq_183.jpg,data/images_20260811_080306/seq_182.jpg,94.056,Move toward the grey cabinet
1786399422.513203,sys1,182,7,0.568750,-0.085156,-0.089953,data/images_20260811_080306/seq_182.jpg,data/images_20260811_080306/seq_183.jpg,data/images_20260811_080306/seq_182.jpg,94.056,Move toward the grey cabinet
1786399422.513203,sys2,182,0,0.345313,0.069922,-0.086850,data/images_20260811_080306/seq_182.jpg,data/images_20260811_080306/seq_182.jpg,data/images_20260811_080306/seq_182.jpg,94.056,Move toward the grey cabinet
1786399422.513203,sys2,182,1,0.232813,0.006885,-0.013151,data/images_20260811_080306/seq_182.jpg,data/images_20260811_080306/seq_182.jpg,data/images_20260811_080306/seq_182.jpg,94.056,Move toward the grey cabinet
1786399422.513203,sys2,182,2,0.250000,0.015234,-0.045282,data/images_20260811_080306/seq_182.jpg,data/images_20260811_080306/seq_182.jpg,data/images_20260811_080306/seq_182.jpg,94.056,Move toward the grey cabinet
1786399422.513203,sys2,182,3,0.381250,0.049805,0.089050,data/images_20260811_080306/seq_182.jpg,data/images_20260811_080306/seq_182.jpg,data/images_20260811_080306/seq_182.jpg,94.056,Move toward the grey cabinet
1786399422.513203,sys2,182,4,0.584375,0.147656,0.254008,data/images_20260811_080306/seq_182.jpg,data/images_20260811_080306/seq_182.jpg,data/images_20260811_080306/seq_182.jpg,94.056,Move toward the grey cabinet
1786399422.513203,sys2,182,5,0.531250,0.107813,0.297926,data/images_20260811_080306/seq_182.jpg,data/images_20260811_080306/seq_182.jpg,data/images_20260811_080306/seq_182.jpg,94.056,Move toward the grey cabinet
1786399422.513203,sys2,182,6,0.459375,-0.008887,-0.131218,data/images_20260811_080306/seq_182.jpg,data/images_20260811_080306/seq_182.jpg,data/images_20260811_080306/seq_182.jpg,94.056,Move toward the grey cabinet
1786399422.513203,sys2,182,7,0.559375,-0.129688,2.059553,data/images_20260811_080306/seq_182.jpg,data/images_20260811_080306/seq_182.jpg,data/images_20260811_080306/seq_182.jpg,94.056,Move toward the grey cabinet
1786399423.512902,sys1,189,0,0.074609,-0.001843,-0.012756,data/images_20260811_080306/seq_189.jpg,data/images_20260811_080306/seq_190.jpg,data/images_20260811_080306/seq_189.jpg,88.039,Move toward the grey cabinet
1786399423.512902,sys1,189,1,0.146875,-0.002051,-0.005096,data/images_20260811_080306/seq_189.jpg,data/images_20260811_080306/seq_190.jpg,data/images_20260811_080306/seq_189.jpg,88.039,Move toward the grey cabinet
1786399423.512902,sys1,189,2,0.225000,0.003052,-0.043186,data/images_20260811_080306/seq_189.jpg,data/images_20260811_080306/seq_190.jpg,data/images_20260811_080306/seq_189.jpg,88.039,Move toward the grey cabinet
1786399423.512902,sys1,189,3,0.292187,0.003589,-0.053172,data/images_20260811_080306/seq_189.jpg,data/images_20260811_080306/seq_190.jpg,data/images_20260811_080306/seq_189.jpg,88.039,Move toward the grey cabinet
1786399423.512902,sys1,189,4,0.362500,0.008105,-0.004883,data/images_20260811_080306/seq_189.jpg,data/images_20260811_080306/seq_190.jpg,data/images_20260811_080306/seq_189.jpg,88.039,Move toward the grey cabinet
1786399423.512902,sys1,189,5,0.431250,0.000391,0.103065,data/images_20260811_080306/seq_189.jpg,data/images_20260811_080306/seq_190.jpg,data/images_20260811_080306/seq_189.jpg,88.039,Move toward the grey cabinet
1786399423.512902,sys1,189,6,0.493750,0.002173,0.121447,data/images_20260811_080306/seq_189.jpg,data/images_20260811_080306/seq_190.jpg,data/images_20260811_080306/seq_189.jpg,88.039,Move toward the grey cabinet
1786399423.512902,sys1,189,7,0.565625,0.004248,0.160659,data/images_20260811_080306/seq_189.jpg,data/images_20260811_080306/seq_190.jpg,data/images_20260811_080306/seq_189.jpg,88.039,Move toward the grey cabinet
1786399423.512902,sys2,189,0,0.098047,0.022363,-0.064277,data/images_20260811_080306/seq_189.jpg,data/images_20260811_080306/seq_189.jpg,data/images_20260811_080306/seq_189.jpg,88.039,Move toward the grey cabinet
1786399423.512902,sys2,189,1,0.104688,0.003369,-0.022213,data/images_20260811_080306/seq_189.jpg,data/images_20260811_080306/seq_189.jpg,data/images_20260811_080306/seq_189.jpg,88.039,Move toward the grey cabinet
1786399423.512902,sys2,189,2,0.161719,0.008496,-0.008660,data/images_20260811_080306/seq_189.jpg,data/images_20260811_080306/seq_189.jpg,data/images_20260811_080306/seq_189.jpg,88.039,Move toward the grey cabinet
1786399423.512902,sys2,189,3,0.256250,0.006787,-0.067857,data/images_20260811_080306/seq_189.jpg,data/images_20260811_080306/seq_189.jpg,data/images_20260811_080306/seq_189.jpg,88.039,Move toward the grey cabinet
1786399423.512902,sys2,189,4,0.301563,0.006836,-0.079830,data/images_20260811_080306/seq_189.jpg,data/images_20260811_080306/seq_189.jpg,data/images_20260811_080306/seq_189.jpg,88.039,Move toward the grey cabinet
1786399423.512902,sys2,189,5,0.371875,0.003882,-0.102054,data/images_20260811_080306/seq_189.jpg,data/images_20260811_080306/seq_189.jpg,data/images_20260811_080306/seq_189.jpg,88.039,Move toward the grey cabinet
1786399423.512902,sys2,189,6,0.440625,0.000366,-0.226997,data/images_20260811_080306/seq_189.jpg,data/images_20260811_080306/seq_189.jpg,data/images_20260811_080306/seq_189.jpg,88.039,Move toward the grey cabinet
1786399423.512902,sys2,189,7,0.556250,0.008545,-0.045641,data/images_20260811_080306/seq_189.jpg,data/images_20260811_080306/seq_189.jpg,data/images_20260811_080306/seq_189.jpg,88.039,Move toward the grey cabinet
